accounter,LoopSpeedArr,UploadSpeedArr,set_index,Ax,Ay,Az,gx,gy,gz,temp,timingForThisSet,timeDifference
114,226,165,8,10.23,0.34,-0.32,1.68,-0.19,0.11,36.48,3.0,
114,226,165,9,10.22,0.29,-0.47,1.67,-0.19,0.11,36.48,3.0,
114,226,165,10,10.19,0.3,-0.59,1.67,-0.19,0.12,36.53,3.0,
114,226,165,11,10.26,0.32,-0.53,1.66,-0.19,0.12,36.44,3.0,
114,226,165,12,10.26,0.29,-0.7,1.65,-0.18,0.12,36.53,3.0,
114,226,165,13,10.3,0.25,-0.72,1.65,-0.18,0.13,36.53,3.0,
114,226,165,14,10.27,0.31,-0.78,1.63,-0.18,0.13,36.48,3.0,
114,226,165,15,10.31,0.27,-0.84,1.62,-0.16,0.13,36.58,3.0,
114,226,165,16,10.3,0.33,-0.94,1.6,-0.16,0.13,36.48,3.0,
114,226,165,17,10.33,0.29,-1.1,1.58,-0.15,0.13,36.48,3.0,
114,226,165,18,10.35,0.39,-1.08,1.57,-0.13,0.14,36.44,3.0,
114,226,165,19,10.33,0.25,-1.17,1.55,-0.12,0.14,36.53,3.0,
115,223,161,0,10.33,1.12,-0.91,0.69,-0.08,-0.68,36.53,4.0,
115,223,161,1,10.39,1.02,-0.91,0.69,-0.09,-0.67,36.48,3.0,
115,223,161,2,10.4,1.06,-1.05,0.69,-0.1,-0.66,36.48,2.0,
115,223,161,3,10.52,1.18,-1.07,0.69,-0.1,-0.64,36.48,2.0,
115,223,161,4,10.55,1.28,-1.24,0.68,-0.1,-0.62,36.53,3.0,
115,223,161,5,10.58,1.51,-1.42,0.67,-0.1,-0.6,36.44,3.0,
115,223,161,6,10.73,1.61,-1.51,0.66,-0.09,-0.59,36.53,3.0,
115,223,161,7,10.85,1.64,-1.62,0.65,-0.09,-0.56,36.44,3.0,
115,223,161,8,10.99,1.68,-1.67,0.65,-0.09,-0.55,36.48,3.0,
115,223,161,9,11.12,1.72,-1.8,0.66,-0.08,-0.53,36.48,3.0,
115,223,161,10,11.25,1.74,-1.9,0.66,-0.08,-0.52,36.48,3.0,
115,223,161,11,11.38,1.79,-1.86,0.68,-0.07,-0.51,36.48,3.0,
115,223,161,12,11.51,1.82,-2.01,0.7,-0.05,-0.5,36.53,3.0,
115,223,161,13,11.59,1.88,-2.16,0.73,-0.04,-0.48,36.44,3.0,
115,223,161,14,11.59,2.0,-2.19,0.77,-0.03,-0.47,36.48,3.0,
115,223,161,15,11.73,2.02,-2.28,0.8,-0.01,-0.46,36.48,3.0,
115,223,161,16,11.96,2.16,-2.43,0.84,0.01,-0.44,36.48,3.0,
115,223,161,17,12.11,2.18,-2.58,0.87,0.03,-0.43,36.48,3.0,
115,223,161,18,12.14,2.22,-2.66,0.9,0.05,-0.41,36.48,3.0,
115,223,161,19,12.15,2.3,-2.6,0.92,0.09,-0.4,36.58,3.0,
116,244,182,0,9.66,3.05,0.11,-0.12,1.25,0.01,36.44,3.0,
116,244,182,1,9.7,3.0,0.11,-0.1,1.21,0.03,36.48,3.0,
116,244,182,2,9.86,3.13,0.13,-0.09,1.17,0.04,36.62,3.0,
116,244,182,3,9.87,3.02,0.24,-0.08,1.13,0.06,36.53,3.0,
116,244,182,4,10.0,3.11,0.35,-0.07,1.09,0.08,36.53,3.0,
116,244,182,5,9.96,3.19,0.36,-0.06,1.05,0.08,36.53,3.0,
116,244,182,6,10.0,3.21,0.49,-0.06,1.0,0.1,36.58,3.0,
116,244,182,7,10.07,3.18,0.36,-0.06,0.96,0.12,36.58,3.0,
116,244,182,8,10.11,3.18,0.43,-0.07,0.92,0.14,36.39,3.0,
116,244,182,9,10.09,3.15,0.54,-0.07,0.87,0.15,36.53,3.0,
116,244,182,10,10.09,3.12,0.53,-0.08,0.83,0.16,36.53,3.0,
116,244,182,11,10.13,3.16,0.38,-0.09,0.79,0.18,36.53,3.0,
116,244,182,12,10.16,3.1,0.42,-0.09,0.76,0.19,36.48,3.0,
116,244,182,13,10.16,3.14,0.39,-0.1,0.72,0.21,36.48,3.0,
116,244,182,14,10.21,3.21,0.38,-0.1,0.69,0.23,36.48,3.0,
116,244,182,15,10.23,3.14,0.23,-0.11,0.65,0.24,36.39,3.0,
116,244,182,16,10.24,3.07,0.26,-0.11,0.62,0.25,36.48,2.0,
116,244,182,17,10.24,3.04,0.07,-0.11,0.59,0.27,36.44,2.0,
116,244,182,18,10.27,3.05,0.12,-0.11,0.56,0.28,36.53,3.0,
116,244,182,19,10.28,3.0,0.03,-0.11,0.54,0.29,36.44,3.0,
117,229,167,0,9.13,1.85,1.84,0.94,-0.53,0.07,36.58,4.0,
117,229,167,1,9.1,1.83,1.61,0.91,-0.56,0.07,36.58,2.0,
117,229,167,2,9.12,1.83,1.5,0.89,-0.59,0.07,36.58,2.0,
117,229,167,3,9.16,1.86,1.33,0.86,-0.61,0.07,36.48,3.0,
117,229,167,4,9.1,1.77,1.04,0.83,-0.62,0.07,36.53,3.0,
117,229,167,5,9.13,1.78,1.04,0.8,-0.64,0.08,36.53,3.0,
117,229,167,6,9.21,1.71,0.98,0.77,-0.64,0.08,36.48,3.0,
117,229,167,7,9.13,1.66,0.72,0.73,-0.64,0.09,36.48,3.0,
117,229,167,8,9.24,1.66,0.62,0.7,-0.64,0.09,36.48,3.0,
117,229,167,9,9.26,1.55,0.48,0.67,-0.63,0.1,36.48,3.0,
117,229,167,10,9.24,1.58,0.48,0.63,-0.63,0.1,36.53,3.0,
117,229,167,11,9.26,1.56,0.48,0.6,-0.62,0.11,36.53,3.0,
117,229,167,12,9.35,1.53,0.29,0.58,-0.61,0.11,36.58,3.0,
117,229,167,13,9.31,1.55,0.21,0.54,-0.61,0.12,36.58,3.0,
117,229,167,14,9.39,1.52,0.22,0.51,-0.6,0.12,36.58,3.0,
117,229,167,15,9.38,1.47,0.16,0.48,-0.59,0.12,36.48,3.0,
117,229,167,16,9.49,1.4,0.06,0.44,-0.58,0.12,36.53,3.0,
117,229,167,17,9.5,1.44,0.01,0.41,-0.57,0.12,36.53,3.0,
117,229,167,18,9.57,1.32,0.11,0.38,-0.56,0.12,36.44,3.0,
117,229,167,19,9.61,1.24,0.01,0.34,-0.55,0.11,36.53,3.0,
118,234,172,0,10.94,1.89,-3.4,-0.02,-0.79,0.49,36.53,3.0,
118,234,172,1,10.63,1.69,-3.54,-0.12,-0.72,0.47,36.53,3.0,
118,234,172,2,10.42,1.5,-3.54,-0.21,-0.65,0.46,36.44,3.0,
118,234,172,3,10.2,1.27,-3.62,-0.29,-0.59,0.44,36.53,3.0,
118,234,172,4,9.86,1.11,-3.67,-0.37,-0.53,0.42,36.48,3.0,
118,234,172,5,9.69,0.92,-3.65,-0.43,-0.48,0.4,36.48,3.0,
118,234,172,6,9.56,0.67,-3.84,-0.5,-0.42,0.37,36.48,3.0,
118,234,172,7,9.34,0.44,-3.77,-0.56,-0.36,0.35,36.53,2.0,
118,234,172,8,9.32,0.14,-3.95,-0.6,-0.3,0.32,36.44,2.0,
118,234,172,9,9.21,-0.08,-3.93,-0.63,-0.24,0.29,36.53,3.0,
118,234,172,10,9.17,-0.27,-4.18,-0.65,-0.19,0.25,36.39,3.0,
118,234,172,11,9.17,-0.48,-4.28,-0.65,-0.12,0.21,36.48,3.0,
118,234,172,12,9.08,-0.65,-4.42,-0.65,-0.06,0.17,36.48,3.0,
118,234,172,13,9.08,-0.76,-4.45,-0.64,0.01,0.12,36.44,3.0,
118,234,172,14,9.07,-0.86,-4.43,-0.63,0.08,0.07,36.44,3.0,
118,234,172,15,9.04,-0.87,-4.66,-0.61,0.15,0.03,36.39,3.0,
118,234,172,16,9.02,-0.88,-4.68,-0.6,0.22,-0.02,36.48,3.0,
118,234,172,17,8.95,-0.9,-4.73,-0.59,0.3,-0.07,36.48,3.0,
118,234,172,18,8.97,-0.75,-4.71,-0.58,0.37,-0.12,36.62,3.0,
118,234,172,19,8.94,-0.7,-4.7,-0.58,0.44,-0.16,36.44,3.0,
119,239,178,0,7.41,0.63,0.41,-0.14,1.23,-2.07,36.53,3.0,
119,239,178,1,7.32,0.62,0.66,-0.15,1.27,-2.09,36.53,3.0,
119,239,178,2,7.14,0.63,0.95,-0.16,1.29,-2.11,36.53,3.0,
119,239,178,3,7.02,0.65,1.3,-0.16,1.31,-2.12,36.44,3.0,
119,239,178,4,6.95,0.65,1.35,-0.16,1.33,-2.13,36.48,3.0,
119,239,178,5,6.77,0.71,1.56,-0.16,1.34,-2.15,36.48,3.0,
119,239,178,6,6.66,0.68,1.82,-0.17,1.34,-2.15,36.48,3.0,
119,239,178,7,6.57,0.82,2.15,-0.17,1.34,-2.16,36.48,3.0,
119,239,178,8,6.4,0.8,2.23,-0.17,1.34,-2.16,36.44,3.0,
119,239,178,9,6.16,0.92,2.16,-0.17,1.33,-2.15,36.53,3.0,
119,239,178,10,5.94,0.94,2.43,-0.17,1.32,-2.13,36.44,3.0,
119,239,178,11,5.74,1.02,2.51,-0.15,1.3,-2.11,36.48,3.0,
119,239,178,12,5.67,1.09,2.39,-0.14,1.29,-2.09,36.48,3.0,
119,239,178,13,5.61,1.13,2.42,-0.12,1.27,-2.05,36.48,3.0,
119,239,178,14,5.54,1.02,2.47,-0.08,1.26,-2.01,36.44,3.0,
119,239,178,15,5.48,1.02,2.27,-0.04,1.26,-1.98,36.34,3.0,
119,239,178,16,5.41,1.19,2.22,0.01,1.25,-1.94,36.48,2.0,
119,239,178,17,5.46,1.17,2.13,0.08,1.25,-1.89,36.48,2.0,
119,239,178,18,5.41,1.14,1.94,0.16,1.25,-1.84,36.48,3.0,
119,239,178,19,5.34,1.09,1.79,0.26,1.26,-1.78,36.58,3.0,
120,211,149,0,9.93,4.87,3.2,-3.84,0.81,-0.46,36.53,4.0,
120,211,149,1,10.36,4.75,4.22,-4.13,0.7,-0.39,36.39,3.0,
120,211,149,2,11.98,4.0,4.67,-4.33,0.52,-0.35,36.53,2.0,
120,211,149,3,15.43,3.21,4.76,-4.37,0.45,-0.38,36.44,2.0,
120,211,149,4,17.17,3.54,4.6,-4.37,0.47,-0.38,36.53,3.0,
120,211,149,5,15.65,3.62,7.37,-4.37,0.38,-0.42,36.44,3.0,
120,211,149,6,16.62,3.95,6.8,-4.24,0.27,-0.37,36.39,3.0,
120,211,149,7,16.5,4.14,6.72,-3.7,0.25,-0.32,36.48,3.0,
120,211,149,8,15.87,3.68,6.01,-3.15,0.23,-0.2,36.48,3.0,
120,211,149,9,15.12,2.87,5.04,-2.62,0.25,-0.08,36.44,3.0,
120,211,149,10,15.35,2.52,3.59,-2.07,0.36,0.03,36.48,3.0,
120,211,149,11,15.4,1.84,3.8,-1.49,0.43,0.11,36.48,3.0,
120,211,149,12,16.06,1.65,3.37,-0.94,0.56,0.18,36.48,3.0,
120,211,149,13,17.48,4.0,1.06,-0.5,0.72,0.33,36.48,3.0,
120,211,149,14,18.52,2.95,1.39,-0.06,0.88,0.46,36.39,3.0,
120,211,149,15,18.73,2.43,3.25,0.25,0.97,0.57,36.53,3.0,
120,211,149,16,18.04,1.36,6.04,0.46,0.92,0.63,36.53,3.0,
120,211,149,17,17.05,2.0,7.51,0.53,0.82,0.65,36.53,3.0,
120,211,149,18,16.0,2.61,8.78,0.48,0.74,0.63,36.44,3.0,
120,211,149,19,16.01,3.85,9.5,0.26,0.65,0.64,36.44,3.0,
122,1534,1472,0,-1.34,5.35,3.38,0.85,-0.98,1.55,36.44,3.0,
122,1534,1472,1,-1.55,4.85,4.26,0.81,-0.96,1.46,36.39,3.0,
122,1534,1472,2,-1.3,3.98,3.41,0.75,-0.93,1.41,36.39,3.0,
122,1534,1472,3,-1.37,4.35,4.23,0.74,-0.98,1.3,36.44,3.0,
122,1534,1472,4,-1.54,3.85,4.71,0.71,-0.98,1.21,36.34,3.0,
122,1534,1472,5,-1.63,3.82,4.32,0.68,-0.97,1.11,36.44,3.0,
122,1534,1472,6,-1.69,3.9,4.7,0.65,-0.99,1.0,36.44,3.0,
122,1534,1472,7,-1.66,4.1,3.96,0.64,-0.91,0.91,36.48,3.0,
122,1534,1472,8,-1.78,4.58,3.79,0.67,-0.93,0.84,36.48,2.0,
122,1534,1472,9,-1.91,5.09,3.76,0.71,-0.9,0.78,36.39,2.0,
122,1534,1472,10,-1.97,5.74,3.68,0.75,-0.87,0.73,36.39,3.0,
122,1534,1472,11,-2.06,6.11,3.8,0.77,-0.83,0.69,36.53,3.0,
122,1534,1472,12,-2.07,6.3,3.9,0.77,-0.77,0.65,36.53,3.0,
122,1534,1472,13,-2.22,6.94,4.1,0.78,-0.77,0.62,36.39,3.0,
122,1534,1472,14,-2.37,7.45,4.3,0.75,-0.75,0.59,36.39,3.0,
122,1534,1472,15,-2.24,8.13,4.42,0.7,-0.73,0.58,36.29,3.0,
122,1534,1472,16,-2.33,9.26,4.76,0.63,-0.74,0.6,36.39,3.0,
122,1534,1472,17,-2.47,9.63,4.83,0.55,-0.74,0.62,36.39,3.0,
122,1534,1472,18,-2.17,9.99,4.62,0.48,-0.75,0.66,36.44,3.0,
122,1534,1472,19,-2.37,10.28,4.82,0.4,-0.78,0.71,36.44,3.0,
123,226,165,0,-2.15,7.51,5.0,-0.01,-0.01,0.04,36.39,3.0,
123,226,165,1,-2.19,7.54,4.94,-0.0,-0.0,0.04,36.44,3.0,
123,226,165,2,-2.16,7.57,4.91,-0.01,-0.01,0.05,36.53,3.0,
123,226,165,3,-2.1,7.54,5.0,-0.01,-0.0,0.05,36.39,3.0,
123,226,165,4,-2.13,7.55,4.97,-0.01,-0.01,0.05,36.48,3.0,
123,226,165,5,-2.12,7.57,5.0,-0.01,-0.01,0.05,36.48,2.0,
123,226,165,6,-2.16,7.58,5.02,-0.01,-0.01,0.05,36.44,2.0,
123,226,165,7,-2.21,7.52,4.94,-0.01,-0.01,0.05,36.44,2.0,
123,226,165,8,-2.16,7.58,4.99,-0.0,0.0,0.05,36.53,3.0,
123,226,165,9,-2.17,7.63,5.0,-0.0,-0.01,0.05,36.39,3.0,
123,226,165,10,-2.14,7.6,4.93,-0.01,-0.01,0.05,36.48,3.0,
123,226,165,11,-2.15,7.62,5.04,-0.01,-0.0,0.05,36.48,3.0,
123,226,165,12,-2.13,7.63,5.0,-0.0,-0.0,0.05,36.48,3.0,
123,226,165,13,-2.16,7.56,5.03,-0.01,-0.0,0.04,36.44,3.0,
123,226,165,14,-2.16,7.56,5.03,-0.0,0.0,0.04,36.44,3.0,
123,226,165,15,-2.07,7.56,5.08,-0.0,-0.0,0.04,36.53,3.0,
123,226,165,16,-2.12,7.58,5.03,-0.0,-0.0,0.03,36.48,3.0,
123,226,165,17,-2.05,7.61,5.03,0.0,-0.0,0.03,36.39,3.0,
123,226,165,18,-2.08,7.47,5.0,0.0,-0.0,0.03,36.58,3.0,
123,226,165,19,-2.11,7.49,4.98,0.0,0.0,0.03,36.53,3.0,
