,accounter,latitude,longitude,altitude,satelliteInView,timingForThisSet,LoopSpeed,UploadSpeed
492,49,0.0,0.0,0.0,0.0,0.0,835,115
493,49,0.0,0.0,0.0,0.0,0.0,835,115
494,49,0.0,0.0,0.0,0.0,0.0,720,115
495,49,0.0,0.0,0.0,0.0,0.0,720,115
496,49,0.0,0.0,0.0,0.0,0.0,922,115
497,49,0.0,0.0,0.0,0.0,0.0,922,115
498,49,0.0,0.0,0.0,0.0,0.0,922,115
499,49,0.0,0.0,0.0,0.0,0.0,821,115
500,49,0.0,0.0,0.0,0.0,0.0,821,115
501,49,0.0,0.0,0.0,0.0,0.0,821,115
502,49,0.0,0.0,0.0,0.0,0.0,922,115
503,49,0.0,0.0,0.0,0.0,0.0,922,115
504,49,0.0,0.0,0.0,0.0,0.0,820,115
505,49,0.0,0.0,0.0,0.0,0.0,922,115
506,49,0.0,0.0,0.0,0.0,0.0,922,115
507,49,0.0,0.0,0.0,0.0,0.0,922,115
508,49,0.0,0.0,0.0,0.0,0.0,821,115
509,49,0.0,0.0,0.0,0.0,0.0,821,115
510,49,0.0,0.0,0.0,0.0,0.0,821,115
511,49,0.0,0.0,0.0,0.0,0.0,921,115
512,49,0.0,0.0,0.0,0.0,0.0,820,115
513,49,0.0,0.0,0.0,0.0,0.0,719,115
514,49,0.0,0.0,0.0,0.0,0.0,719,115
515,49,0.0,0.0,0.0,0.0,0.0,719,115
516,50,0.0,0.0,0.0,0.0,0.0,719,118
517,50,0.0,0.0,0.0,0.0,0.0,720,118
518,50,0.0,0.0,0.0,0.0,0.0,821,118
519,50,0.0,0.0,0.0,0.0,0.0,821,118
520,50,0.0,0.0,0.0,0.0,0.0,821,118
521,50,0.0,0.0,0.0,0.0,0.0,820,118
522,50,0.0,0.0,0.0,0.0,0.0,820,118
523,50,0.0,0.0,0.0,0.0,0.0,820,118
524,50,0.0,0.0,0.0,0.0,0.0,922,118
525,50,0.0,0.0,0.0,0.0,0.0,922,118
526,50,0.0,0.0,0.0,0.0,0.0,820,118
527,50,0.0,0.0,0.0,0.0,0.0,820,118
528,50,0.0,0.0,0.0,0.0,0.0,820,118
529,50,0.0,0.0,0.0,0.0,0.0,820,118
530,50,0.0,0.0,0.0,0.0,0.0,923,118
531,50,0.0,0.0,0.0,0.0,0.0,720,118
532,50,0.0,0.0,0.0,0.0,0.0,720,118
533,50,0.0,0.0,0.0,0.0,0.0,821,118
534,50,0.0,0.0,0.0,0.0,0.0,821,118
535,50,0.0,0.0,0.0,0.0,0.0,821,118
536,51,0.0,0.0,0.0,0.0,0.0,1022,100
537,51,0.0,0.0,0.0,0.0,0.0,720,100
538,51,0.0,0.0,0.0,0.0,0.0,821,100
539,51,0.0,0.0,0.0,0.0,0.0,821,100
540,51,0.0,0.0,0.0,0.0,0.0,821,100
541,51,0.0,0.0,0.0,0.0,0.0,922,100
542,51,0.0,0.0,0.0,0.0,0.0,922,100
543,51,0.0,0.0,0.0,0.0,0.0,922,100
544,51,0.0,0.0,0.0,0.0,0.0,821,100
545,51,0.0,0.0,0.0,0.0,0.0,821,100
546,51,0.0,0.0,0.0,0.0,0.0,922,100
547,51,0.0,0.0,0.0,0.0,0.0,922,100
548,51,0.0,0.0,0.0,0.0,0.0,619,100
549,51,0.0,0.0,0.0,0.0,0.0,619,100
550,51,0.0,0.0,0.0,0.0,0.0,619,100
551,51,0.0,0.0,0.0,0.0,0.0,619,100
552,51,0.0,0.0,0.0,0.0,0.0,922,100
553,51,0.0,0.0,0.0,0.0,0.0,922,100
554,51,0.0,0.0,0.0,0.0,0.0,922,100
555,51,0.0,0.0,0.0,0.0,0.0,922,100
556,51,0.0,0.0,0.0,0.0,0.0,822,100
557,51,0.0,0.0,0.0,0.0,0.0,822,100
558,52,0.0,0.0,0.0,0.0,0.0,822,100
559,52,0.0,0.0,0.0,0.0,0.0,1051,128
560,52,0.0,0.0,0.0,0.0,0.0,1051,128
561,52,0.0,0.0,0.0,0.0,0.0,719,128
562,52,0.0,0.0,0.0,0.0,0.0,719,128
563,52,0.0,0.0,0.0,0.0,0.0,719,128
564,52,0.0,0.0,0.0,0.0,0.0,821,128
565,52,0.0,0.0,0.0,0.0,0.0,821,128
566,52,0.0,0.0,0.0,0.0,0.0,619,128
567,52,0.0,0.0,0.0,0.0,0.0,619,128
568,52,0.0,0.0,0.0,0.0,0.0,619,128
569,52,0.0,0.0,0.0,0.0,0.0,619,128
570,52,0.0,0.0,0.0,0.0,0.0,619,128
571,52,0.0,0.0,0.0,0.0,0.0,922,128
572,52,0.0,0.0,0.0,0.0,0.0,316,128
573,52,0.0,0.0,0.0,0.0,0.0,316,128
574,52,0.0,0.0,0.0,0.0,0.0,316,128
575,52,0.0,0.0,0.0,0.0,0.0,821,128
576,52,0.0,0.0,0.0,0.0,0.0,821,128
577,52,0.0,0.0,0.0,0.0,0.0,821,128
578,52,0.0,0.0,0.0,0.0,0.0,922,128
579,52,0.0,0.0,0.0,0.0,0.0,922,128
580,52,0.0,0.0,0.0,0.0,0.0,921,128
581,52,0.0,0.0,0.0,0.0,0.0,921,128
582,52,0.0,0.0,0.0,0.0,0.0,821,128
583,52,0.0,0.0,0.0,0.0,0.0,821,128
584,52,0.0,0.0,0.0,0.0,0.0,821,128
585,53,0.0,0.0,0.0,0.0,0.0,1057,135
586,53,0.0,0.0,0.0,0.0,0.0,721,135
587,53,0.0,0.0,0.0,0.0,0.0,618,135
588,53,0.0,0.0,0.0,0.0,0.0,618,135
589,53,0.0,0.0,0.0,0.0,0.0,618,135
590,53,0.0,0.0,0.0,0.0,0.0,923,135
591,53,0.0,0.0,0.0,0.0,0.0,923,135
592,53,0.0,0.0,0.0,0.0,0.0,923,135
593,53,0.0,0.0,0.0,0.0,0.0,923,135
594,53,0.0,0.0,0.0,0.0,0.0,518,135
595,53,0.0,0.0,0.0,0.0,0.0,518,135
596,53,0.0,0.0,0.0,0.0,0.0,518,135
597,53,0.0,0.0,0.0,0.0,0.0,922,135
598,53,0.0,0.0,0.0,0.0,0.0,922,135
599,53,0.0,0.0,0.0,0.0,0.0,922,135
600,53,0.0,0.0,0.0,0.0,0.0,922,135
601,53,0.0,0.0,0.0,0.0,0.0,922,135
602,53,0.0,0.0,0.0,0.0,0.0,922,135
603,53,0.0,0.0,0.0,0.0,0.0,922,135
604,53,0.0,0.0,0.0,0.0,0.0,921,135
605,54,0.0,0.0,0.0,0.0,0.0,652,133
606,54,0.0,0.0,0.0,0.0,0.0,652,133
607,54,0.0,0.0,0.0,0.0,0.0,720,133
608,54,0.0,0.0,0.0,0.0,0.0,720,133
609,54,0.0,0.0,0.0,0.0,0.0,720,133
610,54,0.0,0.0,0.0,0.0,0.0,922,133
611,54,0.0,0.0,0.0,0.0,0.0,922,133
612,54,0.0,0.0,0.0,0.0,0.0,922,133
613,54,0.0,0.0,0.0,0.0,0.0,820,133
614,54,0.0,0.0,0.0,0.0,0.0,820,133
615,54,0.0,0.0,0.0,0.0,0.0,821,133
616,54,0.0,0.0,0.0,0.0,0.0,821,133
617,54,0.0,0.0,0.0,0.0,0.0,821,133
618,54,0.0,0.0,0.0,0.0,0.0,921,133
619,54,0.0,0.0,0.0,0.0,0.0,921,133
620,54,0.0,0.0,0.0,0.0,0.0,921,133
621,54,0.0,0.0,0.0,0.0,0.0,922,133
622,54,0.0,0.0,0.0,0.0,0.0,922,133
623,54,0.0,0.0,0.0,0.0,0.0,922,133
624,54,0.0,0.0,0.0,0.0,0.0,922,133
625,54,0.0,0.0,0.0,0.0,0.0,922,133
626,54,0.0,0.0,0.0,0.0,0.0,922,133
627,54,0.0,0.0,0.0,0.0,0.0,922,133
628,54,0.0,0.0,0.0,0.0,0.0,820,133
629,54,0.0,0.0,0.0,0.0,0.0,618,133
630,54,0.0,0.0,0.0,0.0,0.0,820,133
631,54,0.0,0.0,0.0,0.0,0.0,820,133
632,55,0.0,0.0,0.0,0.0,0.0,820,119
633,55,0.0,0.0,0.0,0.0,0.0,1041,119
634,55,0.0,0.0,0.0,0.0,0.0,1041,119
635,55,0.0,0.0,0.0,0.0,0.0,719,119
636,55,0.0,0.0,0.0,0.0,0.0,719,119
637,55,0.0,0.0,0.0,0.0,0.0,618,119
638,55,0.0,0.0,0.0,0.0,0.0,618,119
639,55,0.0,0.0,0.0,0.0,0.0,618,119
640,55,0.0,0.0,0.0,0.0,0.0,821,119
641,55,0.0,0.0,0.0,0.0,0.0,821,119
642,55,0.0,0.0,0.0,0.0,0.0,821,119
643,55,0.0,0.0,0.0,0.0,0.0,923,119
644,55,0.0,0.0,0.0,0.0,0.0,923,119
645,55,0.0,0.0,0.0,0.0,0.0,821,119
646,55,0.0,0.0,0.0,0.0,0.0,821,119
647,55,0.0,0.0,0.0,0.0,0.0,922,119
648,55,0.0,0.0,0.0,0.0,0.0,821,119
649,55,0.0,0.0,0.0,0.0,0.0,821,119
650,55,0.0,0.0,0.0,0.0,0.0,821,119
651,55,0.0,0.0,0.0,0.0,0.0,822,119
652,55,0.0,0.0,0.0,0.0,0.0,822,119
653,55,0.0,0.0,0.0,0.0,0.0,822,119
654,55,0.0,0.0,0.0,0.0,0.0,921,119
655,56,0.0,0.0,0.0,0.0,0.0,1046,124
656,56,0.0,0.0,0.0,0.0,0.0,720,124
657,56,0.0,0.0,0.0,0.0,0.0,720,124
658,56,0.0,0.0,0.0,0.0,0.0,517,124
659,56,0.0,0.0,0.0,0.0,0.0,517,124
660,56,0.0,0.0,0.0,0.0,0.0,517,124
661,56,0.0,0.0,0.0,0.0,0.0,721,124
662,56,0.0,0.0,0.0,0.0,0.0,417,124
663,56,0.0,0.0,0.0,0.0,0.0,417,124
664,56,0.0,0.0,0.0,0.0,0.0,619,124
665,56,0.0,0.0,0.0,0.0,0.0,619,124
666,56,0.0,0.0,0.0,0.0,0.0,821,124
667,56,0.0,0.0,0.0,0.0,0.0,821,124
668,56,0.0,0.0,0.0,0.0,0.0,820,124
669,56,0.0,0.0,0.0,0.0,0.0,720,124
670,56,0.0,0.0,0.0,0.0,0.0,720,124
671,57,0.0,0.0,0.0,0.0,1.0,956,438
672,57,0.0,0.0,0.0,0.0,1.0,417,438
673,57,0.0,0.0,0.0,0.0,1.0,417,438
674,57,0.0,0.0,0.0,0.0,1.0,417,438
675,57,0.0,0.0,0.0,0.0,1.0,417,438
676,57,0.0,0.0,0.0,0.0,1.0,922,438
677,57,0.0,0.0,0.0,0.0,1.0,922,438
678,57,0.0,0.0,0.0,0.0,1.0,921,438
679,57,0.0,0.0,0.0,0.0,1.0,921,438
680,57,0.0,0.0,0.0,0.0,1.0,921,438
681,57,0.0,0.0,0.0,0.0,1.0,719,438
682,57,0.0,0.0,0.0,0.0,1.0,619,438
683,57,0.0,0.0,0.0,0.0,1.0,619,438
684,57,0.0,0.0,0.0,0.0,1.0,821,438
685,57,0.0,0.0,0.0,0.0,1.0,821,438
686,58,0.0,0.0,0.0,0.0,0.0,1053,131
687,58,0.0,0.0,0.0,0.0,0.0,417,131
688,58,0.0,0.0,0.0,0.0,0.0,821,131
689,58,0.0,0.0,0.0,0.0,0.0,821,131
690,58,0.0,0.0,0.0,0.0,0.0,921,131
691,58,0.0,0.0,0.0,0.0,0.0,921,131
692,58,0.0,0.0,0.0,0.0,0.0,619,131
693,58,0.0,0.0,0.0,0.0,0.0,619,131
694,58,0.0,0.0,0.0,0.0,0.0,619,131
695,58,0.0,0.0,0.0,0.0,0.0,821,131
696,58,0.0,0.0,0.0,0.0,0.0,821,131
697,58,0.0,0.0,0.0,0.0,0.0,821,131
698,58,0.0,0.0,0.0,0.0,0.0,820,131
699,58,0.0,0.0,0.0,0.0,0.0,820,131
700,58,0.0,0.0,0.0,0.0,0.0,820,131
701,58,0.0,0.0,0.0,0.0,0.0,922,131
702,58,0.0,0.0,0.0,0.0,0.0,922,131
703,58,0.0,0.0,0.0,0.0,0.0,821,131
704,58,0.0,0.0,0.0,0.0,0.0,821,131
705,59,0.0,0.0,0.0,0.0,0.0,930,109
706,59,0.0,0.0,0.0,0.0,0.0,930,109
707,59,0.0,0.0,0.0,0.0,0.0,417,109
708,59,0.0,0.0,0.0,0.0,0.0,922,109
709,59,0.0,0.0,0.0,0.0,0.0,922,109
710,59,0.0,0.0,0.0,0.0,0.0,922,109
711,59,0.0,0.0,0.0,0.0,0.0,820,109
712,59,0.0,0.0,0.0,0.0,0.0,820,109
713,59,0.0,0.0,0.0,0.0,0.0,820,109
714,59,0.0,0.0,0.0,0.0,0.0,720,109
715,59,0.0,0.0,0.0,0.0,0.0,720,109
716,59,0.0,0.0,0.0,0.0,0.0,618,109
717,59,0.0,0.0,0.0,0.0,0.0,618,109
718,59,0.0,0.0,0.0,0.0,0.0,618,109
719,59,0.0,0.0,0.0,0.0,0.0,921,109
720,59,0.0,0.0,0.0,0.0,0.0,921,109
721,59,0.0,0.0,0.0,0.0,0.0,921,109
722,59,0.0,0.0,0.0,0.0,0.0,921,109
723,59,0.0,0.0,0.0,0.0,0.0,921,109
724,59,0.0,0.0,0.0,0.0,0.0,821,109
725,59,0.0,0.0,0.0,0.0,0.0,821,109
726,59,0.0,0.0,0.0,0.0,0.0,821,109
727,59,0.0,0.0,0.0,0.0,0.0,821,109
728,59,0.0,0.0,0.0,0.0,0.0,921,109
729,59,0.0,0.0,0.0,0.0,0.0,921,109
730,59,0.0,0.0,0.0,0.0,0.0,921,109
731,59,0.0,0.0,0.0,0.0,0.0,821,109
732,60,0.0,0.0,0.0,0.0,0.0,1041,120
733,60,0.0,0.0,0.0,0.0,0.0,1041,120
734,60,0.0,0.0,0.0,0.0,0.0,1041,120
735,60,0.0,0.0,0.0,0.0,0.0,720,120
736,60,0.0,0.0,0.0,0.0,0.0,720,120
737,60,0.0,0.0,0.0,0.0,0.0,720,120
738,60,0.0,0.0,0.0,0.0,0.0,922,120
739,60,0.0,0.0,0.0,0.0,0.0,922,120
740,60,0.0,0.0,0.0,0.0,0.0,922,120
741,60,0.0,0.0,0.0,0.0,0.0,821,120
742,60,0.0,0.0,0.0,0.0,0.0,821,120
743,60,0.0,0.0,0.0,0.0,0.0,821,120
744,60,0.0,0.0,0.0,0.0,0.0,821,120
745,60,0.0,0.0,0.0,0.0,0.0,821,120
746,60,0.0,0.0,0.0,0.0,0.0,821,120
747,60,0.0,0.0,0.0,0.0,0.0,821,120
748,60,0.0,0.0,0.0,0.0,0.0,922,120
749,60,0.0,0.0,0.0,0.0,0.0,922,120
750,60,0.0,0.0,0.0,0.0,0.0,922,120
751,60,0.0,0.0,0.0,0.0,0.0,921,120
752,60,0.0,0.0,0.0,0.0,0.0,921,120
753,60,0.0,0.0,0.0,0.0,0.0,921,120
754,60,0.0,0.0,0.0,0.0,0.0,820,120
755,60,0.0,0.0,0.0,0.0,0.0,820,120
756,60,0.0,0.0,0.0,0.0,0.0,820,120
757,60,0.0,0.0,0.0,0.0,0.0,922,120
758,60,0.0,0.0,0.0,0.0,0.0,215,120
759,60,0.0,0.0,0.0,0.0,0.0,215,120
760,60,0.0,0.0,0.0,0.0,0.0,215,120
761,60,0.0,0.0,0.0,0.0,0.0,821,120
762,60,0.0,0.0,0.0,0.0,0.0,821,120
763,60,0.0,0.0,0.0,0.0,0.0,821,120
764,61,0.0,0.0,0.0,0.0,0.0,1076,154
765,61,0.0,0.0,0.0,0.0,0.0,1076,154
766,61,0.0,0.0,0.0,0.0,0.0,1076,154
767,61,0.0,0.0,0.0,0.0,0.0,719,154
768,61,0.0,0.0,0.0,0.0,0.0,719,154
769,61,0.0,0.0,0.0,0.0,0.0,719,154
770,61,0.0,0.0,0.0,0.0,0.0,922,154
771,61,0.0,0.0,0.0,0.0,0.0,922,154
772,61,0.0,0.0,0.0,0.0,0.0,922,154
773,61,0.0,0.0,0.0,0.0,0.0,922,154
774,61,0.0,0.0,0.0,0.0,0.0,922,154
775,61,0.0,0.0,0.0,0.0,0.0,922,154
776,61,0.0,0.0,0.0,0.0,0.0,821,154
777,61,0.0,0.0,0.0,0.0,0.0,821,154
778,61,0.0,0.0,0.0,0.0,0.0,821,154
779,61,0.0,0.0,0.0,0.0,0.0,922,154
780,61,0.0,0.0,0.0,0.0,0.0,922,154
781,61,0.0,0.0,0.0,0.0,0.0,922,154
782,61,0.0,0.0,0.0,0.0,0.0,921,154
783,61,0.0,0.0,0.0,0.0,0.0,921,154
784,61,0.0,0.0,0.0,0.0,0.0,821,154
785,61,0.0,0.0,0.0,0.0,0.0,821,154
786,61,0.0,0.0,0.0,0.0,0.0,719,154
787,61,0.0,0.0,0.0,0.0,0.0,719,154
788,61,0.0,0.0,0.0,0.0,0.0,719,154
789,61,0.0,0.0,0.0,0.0,0.0,821,154
790,61,0.0,0.0,0.0,0.0,0.0,821,154
791,61,0.0,0.0,0.0,0.0,0.0,821,154
792,62,0.0,0.0,0.0,0.0,0.0,821,131
793,62,0.0,0.0,0.0,0.0,0.0,1053,131
794,62,0.0,0.0,0.0,0.0,0.0,1053,131
795,62,0.0,0.0,0.0,0.0,0.0,820,131
796,62,0.0,0.0,0.0,0.0,0.0,820,131
797,62,0.0,0.0,0.0,0.0,0.0,820,131
798,62,0.0,0.0,0.0,0.0,0.0,821,131
799,62,0.0,0.0,0.0,0.0,0.0,821,131
800,62,0.0,0.0,0.0,0.0,0.0,821,131
801,62,0.0,0.0,0.0,0.0,0.0,922,131
802,62,0.0,0.0,0.0,0.0,0.0,922,131
803,62,0.0,0.0,0.0,0.0,0.0,922,131
804,62,0.0,0.0,0.0,0.0,0.0,820,131
805,62,0.0,0.0,0.0,0.0,0.0,820,131
806,62,0.0,0.0,0.0,0.0,0.0,820,131
807,62,0.0,0.0,0.0,0.0,0.0,923,131
808,62,0.0,0.0,0.0,0.0,0.0,821,131
809,62,0.0,0.0,0.0,0.0,0.0,821,131
810,62,0.0,0.0,0.0,0.0,0.0,821,131
811,62,0.0,0.0,0.0,0.0,0.0,921,131
812,62,0.0,0.0,0.0,0.0,0.0,921,131
813,62,0.0,0.0,0.0,0.0,0.0,921,131
814,62,0.0,0.0,0.0,0.0,0.0,922,131
815,62,0.0,0.0,0.0,0.0,0.0,922,131
816,62,0.0,0.0,0.0,0.0,0.0,922,131
817,62,0.0,0.0,0.0,0.0,0.0,921,131
818,62,0.0,0.0,0.0,0.0,0.0,921,131
819,62,0.0,0.0,0.0,0.0,0.0,921,131
820,62,0.0,0.0,0.0,0.0,0.0,821,131
821,62,0.0,0.0,0.0,0.0,0.0,821,131
822,62,0.0,0.0,0.0,0.0,0.0,821,131
823,63,0.0,0.0,0.0,0.0,0.0,926,105
824,63,0.0,0.0,0.0,0.0,0.0,926,105
825,63,0.0,0.0,0.0,0.0,0.0,926,105
826,63,0.0,0.0,0.0,0.0,0.0,820,105
827,63,0.0,0.0,0.0,0.0,0.0,820,105
828,63,0.0,0.0,0.0,0.0,0.0,820,105
829,63,0.0,0.0,0.0,0.0,0.0,921,105
830,63,0.0,0.0,0.0,0.0,0.0,921,105
831,63,0.0,0.0,0.0,0.0,0.0,921,105
832,63,0.0,0.0,0.0,0.0,0.0,820,105
833,63,0.0,0.0,0.0,0.0,0.0,821,105
834,63,0.0,0.0,0.0,0.0,0.0,821,105
835,63,0.0,0.0,0.0,0.0,0.0,821,105
836,63,0.0,0.0,0.0,0.0,0.0,921,105
837,63,0.0,0.0,0.0,0.0,0.0,416,105
838,63,0.0,0.0,0.0,0.0,0.0,416,105
839,63,0.0,0.0,0.0,0.0,0.0,416,105
840,63,0.0,0.0,0.0,0.0,0.0,921,105
841,63,0.0,0.0,0.0,0.0,0.0,921,105
842,63,0.0,0.0,0.0,0.0,0.0,921,105
843,63,0.0,0.0,0.0,0.0,0.0,821,105
844,63,0.0,0.0,0.0,0.0,0.0,821,105
845,63,0.0,0.0,0.0,0.0,0.0,821,105
846,63,0.0,0.0,0.0,0.0,0.0,922,105
847,63,0.0,0.0,0.0,0.0,0.0,922,105
848,63,0.0,0.0,0.0,0.0,0.0,922,105
849,64,0.0,0.0,0.0,0.0,0.0,922,105
850,64,0.0,0.0,0.0,0.0,0.0,1050,129
851,64,0.0,0.0,0.0,0.0,0.0,1050,129
852,64,0.0,0.0,0.0,0.0,0.0,721,129
853,64,0.0,0.0,0.0,0.0,0.0,721,129
854,64,0.0,0.0,0.0,0.0,0.0,721,129
855,64,0.0,0.0,0.0,0.0,0.0,821,129
856,64,0.0,0.0,0.0,0.0,0.0,821,129
857,64,0.0,0.0,0.0,0.0,0.0,922,129
858,64,0.0,0.0,0.0,0.0,0.0,922,129
859,64,0.0,0.0,0.0,0.0,0.0,821,129
860,64,0.0,0.0,0.0,0.0,0.0,821,129
861,64,0.0,0.0,0.0,0.0,0.0,923,129
862,64,0.0,0.0,0.0,0.0,0.0,417,129
863,64,0.0,0.0,0.0,0.0,0.0,417,129
864,64,0.0,0.0,0.0,0.0,0.0,417,129
865,64,0.0,0.0,0.0,0.0,0.0,922,129
866,64,0.0,0.0,0.0,0.0,0.0,922,129
867,64,0.0,0.0,0.0,0.0,0.0,820,129
868,64,0.0,0.0,0.0,0.0,0.0,820,129
869,64,0.0,0.0,0.0,0.0,0.0,820,129
870,64,0.0,0.0,0.0,0.0,0.0,821,129
871,64,0.0,0.0,0.0,0.0,0.0,821,129
872,64,0.0,0.0,0.0,0.0,0.0,821,129
873,64,0.0,0.0,0.0,0.0,0.0,921,129
874,64,0.0,0.0,0.0,0.0,0.0,921,129
875,64,0.0,0.0,0.0,0.0,0.0,921,129
876,65,0.0,0.0,0.0,0.0,0.0,921,129
877,65,0.0,0.0,0.0,0.0,0.0,921,129
878,65,0.0,0.0,0.0,0.0,0.0,921,111
879,65,0.0,0.0,0.0,0.0,0.0,114,111
880,65,0.0,0.0,0.0,0.0,0.0,114,111
881,65,0.0,0.0,0.0,0.0,0.0,114,111
882,65,0.0,0.0,0.0,0.0,0.0,619,111
883,65,0.0,0.0,0.0,0.0,0.0,619,111
884,65,0.0,0.0,0.0,0.0,0.0,619,111
885,65,0.0,0.0,0.0,0.0,0.0,821,111
886,65,0.0,0.0,0.0,0.0,0.0,821,111
887,65,0.0,0.0,0.0,0.0,0.0,821,111
888,65,0.0,0.0,0.0,0.0,0.0,922,111
889,65,0.0,0.0,0.0,0.0,0.0,922,111
890,65,0.0,0.0,0.0,0.0,0.0,922,111
891,65,0.0,0.0,0.0,0.0,0.0,922,111
892,65,0.0,0.0,0.0,0.0,0.0,922,111
893,65,0.0,0.0,0.0,0.0,0.0,922,111
894,65,0.0,0.0,0.0,0.0,0.0,821,111
895,65,0.0,0.0,0.0,0.0,0.0,821,111
896,65,0.0,0.0,0.0,0.0,0.0,821,111
897,65,0.0,0.0,0.0,0.0,0.0,922,111
898,65,0.0,0.0,0.0,0.0,0.0,922,111
899,65,0.0,0.0,0.0,0.0,0.0,922,111
900,65,0.0,0.0,0.0,0.0,0.0,720,111
901,65,0.0,0.0,0.0,0.0,0.0,720,111
902,65,0.0,0.0,0.0,0.0,0.0,720,111
903,65,0.0,0.0,0.0,0.0,0.0,922,111
904,65,0.0,0.0,0.0,0.0,0.0,922,111
905,66,0.0,0.0,0.0,0.0,0.0,922,111
906,66,0.0,0.0,0.0,0.0,1.0,964,143
907,66,0.0,0.0,0.0,0.0,1.0,720,143
908,66,0.0,0.0,0.0,0.0,1.0,720,143
909,66,0.0,0.0,0.0,0.0,1.0,720,143
910,66,0.0,0.0,0.0,0.0,1.0,821,143
911,66,0.0,0.0,0.0,0.0,1.0,821,143
912,66,0.0,0.0,0.0,0.0,1.0,821,143
913,66,0.0,0.0,0.0,0.0,1.0,821,143
914,66,0.0,0.0,0.0,0.0,1.0,821,143
915,66,0.0,0.0,0.0,0.0,1.0,821,143
916,66,0.0,0.0,0.0,0.0,1.0,922,143
917,66,0.0,0.0,0.0,0.0,1.0,922,143
918,66,0.0,0.0,0.0,0.0,1.0,922,143
919,66,0.0,0.0,0.0,0.0,1.0,922,143
920,66,0.0,0.0,0.0,0.0,1.0,922,143
921,66,0.0,0.0,0.0,0.0,1.0,922,143
922,66,0.0,0.0,0.0,0.0,1.0,821,143
923,66,0.0,0.0,0.0,0.0,1.0,821,143
924,66,0.0,0.0,0.0,0.0,1.0,821,143
925,66,0.0,0.0,0.0,0.0,1.0,922,143
926,66,0.0,0.0,0.0,0.0,1.0,922,143
927,66,0.0,0.0,0.0,0.0,1.0,922,143
928,66,0.0,0.0,0.0,0.0,1.0,821,143
929,66,0.0,0.0,0.0,0.0,1.0,821,143
930,66,0.0,0.0,0.0,0.0,1.0,821,143
931,66,0.0,0.0,0.0,0.0,1.0,921,143
932,67,0.0,0.0,0.0,0.0,0.0,1050,128
933,67,0.0,0.0,0.0,0.0,0.0,1050,128
934,67,0.0,0.0,0.0,0.0,0.0,720,128
935,67,0.0,0.0,0.0,0.0,0.0,921,128
936,67,0.0,0.0,0.0,0.0,0.0,922,128
937,67,0.0,0.0,0.0,0.0,0.0,922,128
938,67,0.0,0.0,0.0,0.0,0.0,922,128
939,67,0.0,0.0,0.0,0.0,0.0,820,128
940,67,0.0,0.0,0.0,0.0,0.0,820,128
941,67,0.0,0.0,0.0,0.0,0.0,820,128
942,67,0.0,0.0,0.0,0.0,0.0,820,128
943,67,0.0,0.0,0.0,0.0,0.0,820,128
944,67,0.0,0.0,0.0,0.0,0.0,922,128
945,67,0.0,0.0,0.0,0.0,0.0,922,128
946,67,0.0,0.0,0.0,0.0,0.0,922,128
947,67,0.0,0.0,0.0,0.0,0.0,417,128
948,67,0.0,0.0,0.0,0.0,0.0,417,128
949,67,0.0,0.0,0.0,0.0,0.0,518,128
950,67,0.0,0.0,0.0,0.0,0.0,518,128
951,67,0.0,0.0,0.0,0.0,0.0,518,128
952,68,0.0,0.0,0.0,0.0,0.0,943,122
953,68,0.0,0.0,0.0,0.0,0.0,943,122
954,68,0.0,0.0,0.0,0.0,0.0,943,122
955,68,0.0,0.0,0.0,0.0,0.0,719,122
956,68,0.0,0.0,0.0,0.0,0.0,719,122
957,68,0.0,0.0,0.0,0.0,0.0,921,122
958,68,0.0,0.0,0.0,0.0,0.0,921,122
959,68,0.0,0.0,0.0,0.0,0.0,921,122
960,68,0.0,0.0,0.0,0.0,0.0,921,122
961,68,0.0,0.0,0.0,0.0,0.0,921,122
962,68,0.0,0.0,0.0,0.0,0.0,820,122
963,68,0.0,0.0,0.0,0.0,0.0,820,122
964,68,0.0,0.0,0.0,0.0,0.0,820,122
965,68,0.0,0.0,0.0,0.0,0.0,820,122
966,68,0.0,0.0,0.0,0.0,0.0,921,122
967,68,0.0,0.0,0.0,0.0,0.0,921,122
968,68,0.0,0.0,0.0,0.0,0.0,921,122
969,68,0.0,0.0,0.0,0.0,0.0,821,122
970,68,0.0,0.0,0.0,0.0,0.0,821,122
971,68,0.0,0.0,0.0,0.0,0.0,821,122
972,68,0.0,0.0,0.0,0.0,0.0,922,122
973,68,0.0,0.0,0.0,0.0,0.0,922,122
974,68,0.0,0.0,0.0,0.0,0.0,821,122
975,68,0.0,0.0,0.0,0.0,0.0,821,122
976,68,0.0,0.0,0.0,0.0,0.0,821,122
977,68,0.0,0.0,0.0,0.0,0.0,922,122
978,68,0.0,0.0,0.0,0.0,0.0,922,122
979,68,0.0,0.0,0.0,0.0,0.0,922,122
980,69,0.0,0.0,0.0,0.0,0.0,922,110
981,69,0.0,0.0,0.0,0.0,0.0,1032,110
982,69,0.0,0.0,0.0,0.0,0.0,720,110
983,69,0.0,0.0,0.0,0.0,0.0,720,110
984,69,0.0,0.0,0.0,0.0,0.0,921,110
985,69,0.0,0.0,0.0,0.0,0.0,921,110
986,69,0.0,0.0,0.0,0.0,0.0,921,110
987,69,0.0,0.0,0.0,0.0,0.0,720,110
988,69,0.0,0.0,0.0,0.0,0.0,720,110
