accounter,LoopSpeedArr,UploadSpeedArr,set_index,Ax,Ay,Az,gx,gy,gz,temp,timingForThisSet,timeDifference
955,269,206,3,0.44,2.51,9.13,-0.01,-0.02,0.0,29.57,3.0,
955,269,206,4,0.43,2.51,9.15,-0.01,-0.01,-0.0,29.61,3.0,
955,269,206,5,0.44,2.51,9.14,-0.01,-0.01,0.0,29.42,3.0,
955,269,206,6,0.45,2.5,9.14,-0.01,-0.01,-0.0,29.61,3.0,
955,269,206,7,0.47,2.46,9.1,-0.01,-0.02,0.0,29.52,3.0,
955,269,206,8,0.47,2.51,9.15,-0.01,-0.02,-0.0,29.57,3.0,
955,269,206,9,0.49,2.49,9.14,-0.01,-0.02,0.0,29.66,3.0,
955,269,206,10,0.48,2.52,9.13,-0.01,-0.01,-0.0,29.57,3.0,
955,269,206,11,0.48,2.53,9.09,-0.01,-0.01,-0.0,29.61,3.0,
955,269,206,12,0.47,2.46,9.21,-0.01,-0.01,0.0,29.61,3.0,
955,269,206,13,0.41,2.39,9.19,-0.01,-0.02,0.0,29.61,3.0,
955,269,206,14,0.45,2.47,9.13,-0.01,-0.01,-0.0,29.57,2.0,
955,269,206,15,0.46,2.55,9.18,-0.01,-0.01,0.0,29.57,2.0,
955,269,206,16,0.47,2.49,9.14,-0.01,-0.02,-0.0,29.57,3.0,
955,269,206,17,0.44,2.5,9.15,-0.01,-0.02,0.0,29.57,3.0,
955,269,206,18,0.48,2.56,9.14,-0.01,-0.01,-0.0,29.57,3.0,
955,269,206,19,0.47,2.51,9.15,-0.01,-0.01,0.0,29.52,3.0,
956,273,212,0,0.46,2.56,9.25,-0.01,-0.01,-0.0,29.61,3.0,
956,273,212,1,0.44,2.47,9.2,-0.01,-0.02,0.0,29.61,3.0,
956,273,212,2,0.43,2.48,9.05,-0.01,-0.01,0.0,29.61,3.0,
956,273,212,3,0.46,2.48,9.15,-0.01,-0.01,-0.0,29.52,3.0,
956,273,212,4,0.48,2.51,9.15,-0.01,-0.02,0.0,29.57,3.0,
956,273,212,5,0.45,2.52,9.23,-0.01,-0.01,-0.0,29.57,3.0,
956,273,212,6,0.48,2.5,9.13,-0.01,-0.01,0.0,29.66,3.0,
956,273,212,7,0.43,2.49,9.1,-0.01,-0.02,-0.0,29.57,3.0,
956,273,212,8,0.5,2.5,9.15,-0.01,-0.01,0.0,29.61,3.0,
956,273,212,9,0.42,2.44,9.08,-0.01,-0.02,0.0,29.52,3.0,
956,273,212,10,0.44,2.46,9.16,-0.01,-0.01,0.0,29.57,3.0,
956,273,212,11,0.48,2.49,9.08,-0.01,-0.02,0.0,29.47,3.0,
956,273,212,12,0.46,2.45,9.2,-0.01,-0.02,0.0,29.57,3.0,
956,273,212,13,0.42,2.49,9.13,-0.02,-0.01,0.0,29.57,3.0,
956,273,212,14,0.45,2.46,9.16,-0.01,-0.01,-0.0,29.66,3.0,
956,273,212,15,0.49,2.49,9.14,-0.01,-0.01,0.0,29.47,3.0,
956,273,212,16,0.42,2.48,9.16,-0.01,-0.02,0.0,29.52,3.0,
956,273,212,17,0.47,2.47,9.17,-0.01,-0.01,0.0,29.61,3.0,
956,273,212,18,0.43,2.43,9.21,-0.01,-0.01,-0.0,29.52,3.0,
956,273,212,19,0.47,2.45,9.1,-0.02,-0.01,0.0,29.52,3.0,
957,270,208,0,0.44,2.49,9.17,-0.01,-0.01,-0.0,29.47,4.0,
957,270,208,1,0.53,2.49,9.12,-0.01,-0.01,-0.0,29.52,3.0,
957,270,208,2,0.5,2.55,9.15,-0.01,-0.02,0.0,29.61,3.0,
957,270,208,3,0.45,2.51,9.09,-0.01,-0.01,0.0,29.57,2.0,
957,270,208,4,0.42,2.47,9.14,-0.01,-0.01,-0.0,29.57,2.0,
957,270,208,5,0.42,2.53,9.13,-0.01,-0.02,-0.0,29.66,2.0,
957,270,208,6,0.49,2.48,9.16,-0.01,-0.02,0.0,29.47,3.0,
957,270,208,7,0.52,2.47,9.15,-0.01,-0.01,0.0,29.57,3.0,
957,270,208,8,0.5,2.49,9.16,-0.01,-0.01,0.0,29.57,3.0,
957,270,208,9,0.47,2.49,9.11,-0.01,-0.02,0.0,29.61,3.0,
957,270,208,10,0.48,2.46,9.14,-0.01,-0.02,-0.0,29.52,3.0,
957,270,208,11,0.48,2.52,9.22,-0.01,-0.02,0.0,29.61,3.0,
957,270,208,12,0.47,2.49,9.17,-0.01,-0.02,0.0,29.61,3.0,
957,270,208,13,0.47,2.51,9.15,-0.01,-0.01,0.0,29.57,3.0,
957,270,208,14,0.43,2.49,9.08,-0.01,-0.01,-0.0,29.57,3.0,
957,270,208,15,0.43,2.52,9.23,-0.01,-0.02,-0.0,29.57,3.0,
957,270,208,16,0.51,2.49,9.13,-0.01,-0.02,0.0,29.61,3.0,
957,270,208,17,0.44,2.55,9.17,-0.01,-0.02,-0.0,29.61,3.0,
957,270,208,18,0.44,2.51,9.19,-0.01,-0.01,-0.0,29.52,3.0,
957,270,208,19,0.47,2.52,9.12,-0.01,-0.02,-0.0,29.61,3.0,
958,287,226,0,0.49,2.46,9.18,-0.01,-0.01,0.0,29.57,3.0,
958,287,226,1,0.49,2.51,9.13,-0.01,-0.01,0.0,29.52,3.0,
958,287,226,2,0.56,2.53,9.19,-0.01,-0.02,0.0,29.57,3.0,
958,287,226,3,0.45,2.52,9.17,-0.01,-0.02,-0.0,29.57,3.0,
958,287,226,4,0.48,2.49,9.21,-0.01,-0.02,0.0,29.57,3.0,
958,287,226,5,0.46,2.48,9.28,-0.01,-0.01,0.0,29.61,3.0,
958,287,226,6,0.46,2.49,9.13,-0.01,-0.01,0.0,29.52,3.0,
958,287,226,7,0.49,2.49,9.13,-0.01,-0.01,-0.0,29.61,3.0,
958,287,226,8,0.48,2.48,9.2,-0.01,-0.02,-0.0,29.66,3.0,
958,287,226,9,0.49,2.46,9.19,-0.02,-0.02,-0.0,29.57,3.0,
958,287,226,10,0.45,2.55,9.18,-0.01,-0.01,0.0,29.47,3.0,
958,287,226,11,0.47,2.55,9.15,-0.01,-0.01,0.0,29.57,3.0,
958,287,226,12,0.48,2.46,9.16,-0.01,-0.02,0.01,29.57,3.0,
958,287,226,13,0.48,2.47,9.18,-0.01,-0.02,0.0,29.57,3.0,
958,287,226,14,0.55,2.47,9.17,-0.01,-0.01,-0.0,29.57,3.0,
958,287,226,15,0.47,2.45,9.14,-0.01,-0.01,-0.0,29.57,3.0,
958,287,226,16,0.51,2.45,9.09,-0.01,-0.01,0.0,29.52,3.0,
958,287,226,17,0.49,2.45,9.19,-0.01,-0.01,0.0,29.61,3.0,
958,287,226,18,0.51,2.51,9.14,-0.01,-0.02,0.0,29.52,3.0,
958,287,226,19,0.47,2.49,9.14,-0.01,-0.02,-0.0,29.52,3.0,
959,267,206,0,0.49,2.51,9.07,-0.01,-0.01,0.0,29.47,4.0,
959,267,206,1,0.45,2.49,9.05,-0.01,-0.02,-0.0,29.52,2.0,
959,267,206,2,0.48,2.56,9.08,-0.01,-0.01,0.0,29.52,2.0,
959,267,206,3,0.48,2.51,9.14,-0.01,-0.02,-0.0,29.57,3.0,
959,267,206,4,0.52,2.5,9.12,-0.01,-0.02,0.0,29.57,3.0,
959,267,206,5,0.45,2.48,9.09,-0.01,-0.01,0.0,29.66,3.0,
959,267,206,6,0.46,2.49,9.16,-0.01,-0.01,-0.0,29.57,3.0,
959,267,206,7,0.45,2.53,9.15,-0.01,-0.01,-0.0,29.66,3.0,
959,267,206,8,0.45,2.54,9.19,-0.01,-0.01,0.0,29.52,3.0,
959,267,206,9,0.5,2.55,9.14,-0.01,-0.01,0.0,29.61,3.0,
959,267,206,10,0.44,2.48,9.07,-0.02,-0.01,0.0,29.52,3.0,
959,267,206,11,0.48,2.53,9.17,-0.01,-0.01,-0.0,29.61,3.0,
959,267,206,12,0.49,2.57,9.16,-0.02,-0.01,-0.0,29.38,3.0,
959,267,206,13,0.48,2.52,9.22,-0.01,-0.02,0.0,29.57,3.0,
959,267,206,14,0.46,2.45,9.12,-0.01,-0.02,-0.0,29.57,3.0,
959,267,206,15,0.41,2.49,9.23,-0.01,-0.01,-0.0,29.47,3.0,
959,267,206,16,0.48,2.5,9.16,-0.01,-0.02,0.0,29.47,3.0,
959,267,206,17,0.46,2.43,9.16,-0.01,-0.01,0.0,29.57,3.0,
959,267,206,18,0.54,2.49,9.15,-0.01,-0.02,0.0,29.52,3.0,
959,267,206,19,0.48,2.53,9.2,-0.01,-0.02,0.0,29.52,3.0,
960,266,205,0,0.47,2.46,9.14,-0.01,-0.02,-0.0,29.52,4.0,
960,266,205,1,0.52,2.46,9.14,-0.01,-0.01,0.0,29.66,3.0,
960,266,205,2,0.45,2.48,9.09,-0.01,-0.01,0.0,29.57,3.0,
960,266,205,3,0.5,2.51,9.14,-0.01,-0.01,-0.0,29.66,2.0,
960,266,205,4,0.5,2.52,9.19,-0.01,-0.01,-0.0,29.52,2.0,
960,266,205,5,0.47,2.52,9.19,-0.01,-0.01,0.0,29.61,3.0,
960,266,205,6,0.47,2.53,9.18,-0.01,-0.02,-0.0,29.52,3.0,
960,266,205,7,0.46,2.48,9.16,-0.01,-0.02,-0.0,29.61,3.0,
960,266,205,8,0.43,2.49,9.1,-0.01,-0.02,0.0,29.57,3.0,
960,266,205,9,0.46,2.48,9.19,-0.01,-0.01,0.0,29.57,3.0,
960,266,205,10,0.48,2.48,9.1,-0.01,-0.02,-0.0,29.57,3.0,
960,266,205,11,0.45,2.52,9.15,-0.01,-0.01,-0.0,29.42,3.0,
960,266,205,12,0.46,2.44,9.18,-0.01,-0.02,-0.0,29.61,3.0,
960,266,205,13,0.49,2.44,9.1,-0.01,-0.02,0.0,29.52,3.0,
960,266,205,14,0.51,2.51,9.11,-0.01,-0.02,-0.0,29.52,3.0,
960,266,205,15,0.45,2.48,9.12,-0.01,-0.01,0.0,29.57,3.0,
960,266,205,16,0.5,2.5,9.12,-0.01,-0.02,0.0,29.57,3.0,
960,266,205,17,0.42,2.47,9.08,-0.01,-0.02,0.0,29.57,3.0,
960,266,205,18,0.46,2.52,9.19,-0.01,-0.01,0.0,29.57,3.0,
960,266,205,19,0.46,2.53,9.15,-0.01,-0.02,-0.0,29.57,3.0,
961,281,220,0,0.51,2.53,9.08,-0.01,-0.02,0.0,29.52,4.0,
961,281,220,1,0.5,2.46,9.25,-0.01,-0.02,-0.0,29.47,3.0,
961,281,220,2,0.52,2.53,9.13,-0.01,-0.02,0.0,29.47,2.0,
961,281,220,3,0.43,2.5,9.14,-0.01,-0.01,-0.0,29.52,2.0,
961,281,220,4,0.47,2.5,9.14,-0.01,-0.01,0.0,29.52,3.0,
961,281,220,5,0.54,2.49,9.12,-0.01,-0.02,0.0,29.47,3.0,
961,281,220,6,0.47,2.46,9.14,-0.01,-0.01,0.0,29.57,3.0,
961,281,220,7,0.48,2.46,9.13,-0.01,-0.02,0.0,29.47,3.0,
961,281,220,8,0.55,2.48,9.15,-0.01,-0.01,-0.0,29.66,3.0,
961,281,220,9,0.5,2.56,9.17,-0.01,-0.01,0.0,29.57,3.0,
961,281,220,10,0.48,2.52,9.21,-0.01,-0.02,0.0,29.52,3.0,
961,281,220,11,0.51,2.42,9.11,-0.01,-0.01,-0.0,29.52,3.0,
961,281,220,12,0.52,2.49,9.08,-0.01,-0.02,-0.0,29.52,3.0,
961,281,220,13,0.46,2.44,9.13,-0.01,-0.01,-0.0,29.57,3.0,
961,281,220,14,0.57,2.58,9.22,-0.01,-0.02,0.0,29.47,3.0,
961,281,220,15,0.49,2.5,9.17,-0.01,-0.01,0.0,29.47,3.0,
961,281,220,16,0.53,2.45,9.08,-0.01,-0.01,0.0,29.47,3.0,
961,281,220,17,0.47,2.47,9.17,-0.01,-0.02,0.0,29.66,3.0,
961,281,220,18,0.43,2.5,9.08,-0.01,-0.02,0.0,29.52,3.0,
961,281,220,19,0.44,2.45,9.14,-0.01,-0.01,0.0,29.52,3.0,
962,302,241,0,0.52,2.51,9.19,-0.01,-0.02,0.0,29.47,4.0,
962,302,241,1,0.45,2.48,9.11,-0.01,-0.01,-0.0,29.61,3.0,
962,302,241,2,0.56,2.47,9.07,-0.01,-0.01,0.0,29.61,3.0,
962,302,241,3,0.45,2.5,9.08,-0.01,-0.01,0.0,29.57,3.0,
962,302,241,4,0.48,2.48,9.14,-0.01,-0.02,0.0,29.57,2.0,
962,302,241,5,0.47,2.45,9.16,-0.01,-0.01,-0.0,29.57,2.0,
962,302,241,6,0.45,2.46,9.17,-0.01,-0.01,0.0,29.57,2.0,
962,302,241,7,0.47,2.51,9.11,-0.01,-0.01,-0.0,29.52,3.0,
962,302,241,8,0.48,2.46,9.16,-0.01,-0.01,0.0,29.52,3.0,
962,302,241,9,0.49,2.44,9.18,-0.01,-0.02,-0.0,29.52,3.0,
962,302,241,10,0.5,2.46,9.18,-0.01,-0.01,-0.0,29.57,3.0,
962,302,241,11,0.42,2.45,9.19,-0.01,-0.01,-0.0,29.66,3.0,
962,302,241,12,0.45,2.49,9.23,-0.01,-0.02,0.0,29.57,3.0,
962,302,241,13,0.45,2.43,9.12,-0.01,-0.02,0.0,29.52,3.0,
962,302,241,14,0.46,2.5,9.12,-0.01,-0.02,-0.0,29.61,3.0,
962,302,241,15,0.46,2.49,9.22,-0.01,-0.02,-0.0,29.52,3.0,
962,302,241,16,0.42,2.48,9.14,-0.01,-0.01,0.0,29.42,3.0,
962,302,241,17,0.44,2.47,9.22,-0.01,-0.01,0.0,29.57,3.0,
962,302,241,18,0.45,2.45,9.15,-0.01,-0.01,-0.0,29.47,3.0,
962,302,241,19,0.44,2.43,9.27,-0.01,-0.01,0.0,29.47,3.0,
963,284,222,0,0.5,2.49,9.17,-0.01,-0.02,0.0,29.57,3.0,
963,284,222,1,0.47,2.49,9.21,-0.02,-0.01,-0.0,29.61,3.0,
963,284,222,2,0.41,2.46,9.24,-0.01,-0.01,-0.0,29.57,3.0,
963,284,222,3,0.5,2.5,9.12,-0.01,-0.02,-0.0,29.57,3.0,
963,284,222,4,0.46,2.5,9.32,-0.01,-0.01,-0.0,29.57,3.0,
963,284,222,5,0.51,2.47,9.11,-0.01,-0.01,0.0,29.66,3.0,
963,284,222,6,0.47,2.46,9.19,-0.01,-0.01,0.0,29.38,3.0,
963,284,222,7,0.51,2.49,9.08,-0.01,-0.02,-0.0,29.52,3.0,
963,284,222,8,0.51,2.45,9.11,-0.01,-0.02,0.0,29.52,3.0,
963,284,222,9,0.48,2.52,9.1,-0.01,-0.01,-0.0,29.52,3.0,
963,284,222,10,0.46,2.45,9.18,-0.01,-0.02,0.0,29.52,3.0,
963,284,222,11,0.41,2.5,9.12,-0.01,-0.01,-0.0,29.52,3.0,
963,284,222,12,0.42,2.52,9.11,-0.01,-0.02,0.0,29.66,3.0,
963,284,222,13,0.46,2.49,9.2,-0.01,-0.01,0.0,29.57,3.0,
963,284,222,14,0.46,2.44,9.22,-0.01,-0.01,0.0,29.57,3.0,
963,284,222,15,0.49,2.52,9.09,-0.01,-0.01,-0.0,29.57,3.0,
963,284,222,16,0.48,2.49,9.13,-0.01,-0.01,-0.0,29.57,3.0,
963,284,222,17,0.49,2.46,9.11,-0.01,-0.01,0.0,29.61,3.0,
963,284,222,18,0.49,2.56,9.14,-0.01,-0.01,-0.0,29.61,3.0,
963,284,222,19,0.41,2.49,9.14,-0.01,-0.01,0.0,29.61,3.0,
964,270,208,0,0.47,2.51,9.21,-0.01,-0.01,-0.0,29.52,3.0,
964,270,208,1,0.49,2.51,9.16,-0.01,-0.01,-0.0,29.57,3.0,
964,270,208,2,0.44,2.45,9.21,-0.01,-0.01,-0.0,29.66,3.0,
964,270,208,3,0.47,2.57,9.21,-0.01,-0.01,0.0,29.52,3.0,
964,270,208,4,0.48,2.49,9.16,-0.01,-0.02,0.0,29.61,3.0,
964,270,208,5,0.44,2.5,9.09,-0.01,-0.01,-0.0,29.52,3.0,
964,270,208,6,0.48,2.52,9.14,-0.01,-0.01,0.0,29.57,3.0,
964,270,208,7,0.5,2.47,9.17,-0.01,-0.01,-0.0,29.57,3.0,
964,270,208,8,0.48,2.46,9.17,-0.01,-0.01,-0.0,29.47,3.0,
964,270,208,9,0.48,2.49,9.09,-0.01,-0.01,0.0,29.47,3.0,
964,270,208,10,0.46,2.45,9.08,-0.01,-0.02,-0.0,29.57,3.0,
964,270,208,11,0.47,2.53,9.14,-0.01,-0.01,0.0,29.57,2.0,
964,270,208,12,0.5,2.57,9.08,-0.02,-0.01,0.0,29.52,2.0,
964,270,208,13,0.46,2.46,9.16,-0.01,-0.02,0.0,29.52,2.0,
964,270,208,14,0.46,2.52,9.18,-0.01,-0.02,-0.0,29.42,3.0,
964,270,208,15,0.48,2.45,9.23,-0.02,-0.01,0.0,29.57,3.0,
964,270,208,16,0.48,2.52,9.17,-0.01,-0.01,0.0,29.57,3.0,
964,270,208,17,0.41,2.52,9.12,-0.01,-0.02,-0.0,29.57,3.0,
964,270,208,18,0.45,2.49,9.13,-0.01,-0.02,-0.0,29.57,3.0,
964,270,208,19,0.45,2.45,9.19,-0.01,-0.01,0.0,29.52,3.0,
965,272,211,0,0.55,2.52,9.15,-0.01,-0.01,0.0,29.71,3.0,
965,272,211,1,0.51,2.52,9.17,-0.01,-0.01,0.0,29.57,3.0,
965,272,211,2,0.45,2.48,9.21,-0.01,-0.02,-0.0,29.57,3.0,
965,272,211,3,0.47,2.47,9.14,-0.01,-0.01,-0.0,29.57,3.0,
965,272,211,4,0.48,2.42,9.17,-0.01,-0.02,0.0,29.57,3.0,
965,272,211,5,0.49,2.51,9.12,-0.01,-0.02,-0.0,29.61,3.0,
965,272,211,6,0.45,2.54,9.12,-0.01,-0.01,0.0,29.61,3.0,
965,272,211,7,0.45,2.53,9.15,-0.01,-0.02,0.0,29.61,3.0,
965,272,211,8,0.47,2.54,9.18,-0.01,-0.01,0.0,29.52,3.0,
965,272,211,9,0.42,2.49,9.13,-0.01,-0.01,-0.0,29.52,3.0,
965,272,211,10,0.42,2.49,9.16,-0.01,-0.02,0.0,29.47,3.0,
965,272,211,11,0.44,2.46,9.18,-0.01,-0.01,0.0,29.57,3.0,
965,272,211,12,0.47,2.48,9.13,-0.01,-0.02,0.0,29.47,3.0,
965,272,211,13,0.47,2.43,9.14,-0.01,-0.02,-0.0,29.57,3.0,
965,272,211,14,0.52,2.47,9.1,-0.01,-0.02,-0.0,29.47,3.0,
965,272,211,15,0.51,2.47,9.06,-0.01,-0.02,-0.0,29.52,3.0,
965,272,211,16,0.44,2.51,9.13,-0.01,-0.02,0.0,29.61,3.0,
965,272,211,17,0.43,2.51,9.2,-0.01,-0.02,0.0,29.61,3.0,
965,272,211,18,0.49,2.49,9.1,-0.02,-0.01,0.0,29.52,3.0,
965,272,211,19,0.47,2.47,9.06,-0.02,-0.02,0.0,29.52,3.0,
966,270,208,0,0.51,2.56,9.15,-0.01,-0.01,0.0,29.52,3.0,
966,270,208,1,0.51,2.55,9.2,-0.01,-0.01,-0.0,29.66,3.0,
966,270,208,2,0.46,2.49,9.14,-0.01,-0.01,0.0,29.57,3.0,
966,270,208,3,0.43,2.56,9.13,-0.01,-0.01,-0.0,29.47,3.0,
966,270,208,4,0.5,2.48,9.19,-0.01,-0.02,-0.0,29.57,3.0,
966,270,208,5,0.51,2.46,9.14,-0.02,-0.01,0.0,29.52,3.0,
966,270,208,6,0.46,2.5,9.16,-0.01,-0.01,0.0,29.42,3.0,
966,270,208,7,0.42,2.51,9.14,-0.01,-0.01,0.0,29.57,3.0,
966,270,208,8,0.44,2.46,9.09,-0.01,-0.02,0.0,29.66,3.0,
966,270,208,9,0.51,2.51,9.07,-0.01,-0.01,-0.0,29.57,3.0,
966,270,208,10,0.46,2.51,9.12,-0.01,-0.01,0.0,29.57,2.0,
966,270,208,11,0.42,2.53,9.09,-0.01,-0.02,0.0,29.57,2.0,
966,270,208,12,0.47,2.45,9.18,-0.01,-0.01,0.0,29.52,3.0,
966,270,208,13,0.45,2.44,9.21,-0.01,-0.01,0.0,29.61,3.0,
966,270,208,14,0.46,2.48,9.19,-0.01,-0.01,-0.0,29.52,3.0,
966,270,208,15,0.53,2.5,9.17,-0.01,-0.01,-0.0,29.61,3.0,
966,270,208,16,0.48,2.49,9.15,-0.01,-0.01,0.0,29.57,3.0,
966,270,208,17,0.54,2.49,9.22,-0.01,-0.01,-0.0,29.57,3.0,
966,270,208,18,0.55,2.52,9.21,-0.01,-0.01,0.0,29.47,3.0,
966,270,208,19,0.46,2.51,9.17,-0.01,-0.02,-0.0,29.61,3.0,
967,272,210,0,0.45,2.51,9.15,-0.01,-0.01,0.0,29.57,3.0,
967,272,210,1,0.51,2.48,9.16,-0.01,-0.01,-0.0,29.52,3.0,
967,272,210,2,0.44,2.48,9.17,-0.01,-0.01,0.0,29.47,3.0,
967,272,210,3,0.43,2.48,9.13,-0.01,-0.01,0.0,29.47,3.0,
967,272,210,4,0.5,2.54,9.15,-0.01,-0.01,-0.0,29.57,3.0,
967,272,210,5,0.45,2.43,9.17,-0.01,-0.01,-0.0,29.57,3.0,
967,272,210,6,0.44,2.45,9.24,-0.01,-0.02,0.0,29.47,3.0,
967,272,210,7,0.47,2.48,9.13,-0.01,-0.01,0.0,29.57,3.0,
967,272,210,8,0.48,2.5,9.12,-0.01,-0.02,-0.0,29.52,3.0,
967,272,210,9,0.48,2.47,9.15,-0.01,-0.01,-0.0,29.52,3.0,
967,272,210,10,0.52,2.56,9.22,-0.01,-0.02,0.0,29.52,3.0,
967,272,210,11,0.47,2.52,9.16,-0.01,-0.01,0.0,29.61,3.0,
967,272,210,12,0.45,2.53,9.09,-0.01,-0.01,-0.0,29.61,3.0,
967,272,210,13,0.49,2.48,9.13,-0.01,-0.01,0.0,29.57,3.0,
967,272,210,14,0.45,2.49,9.08,-0.01,-0.01,0.01,29.57,3.0,
967,272,210,15,0.44,2.5,9.16,-0.01,-0.01,0.0,29.57,3.0,
967,272,210,16,0.48,2.51,9.24,-0.01,-0.02,-0.0,29.57,3.0,
967,272,210,17,0.51,2.53,9.13,-0.01,-0.02,0.0,29.52,3.0,
967,272,210,18,0.46,2.44,9.18,-0.01,-0.02,-0.0,29.52,3.0,
967,272,210,19,0.52,2.51,9.11,-0.01,-0.02,0.0,29.61,3.0,
968,256,194,0,0.48,2.55,9.16,-0.01,-0.02,0.0,29.57,3.0,
968,256,194,1,0.49,2.45,9.12,-0.01,-0.01,-0.0,29.52,3.0,
968,256,194,2,0.48,2.49,9.17,-0.01,-0.01,0.0,29.61,3.0,
968,256,194,3,0.46,2.44,9.08,-0.01,-0.01,-0.0,29.52,3.0,
968,256,194,4,0.43,2.43,9.14,-0.02,-0.02,-0.0,29.47,3.0,
968,256,194,5,0.46,2.51,9.17,-0.01,-0.02,-0.0,29.57,3.0,
968,256,194,6,0.44,2.56,9.21,-0.01,-0.02,0.0,29.57,3.0,
968,256,194,7,0.4,2.44,9.22,-0.01,-0.01,-0.0,29.57,3.0,
968,256,194,8,0.45,2.5,9.2,-0.01,-0.02,0.0,29.57,3.0,
968,256,194,9,0.49,2.56,9.15,-0.01,-0.01,0.0,29.61,3.0,
968,256,194,10,0.41,2.47,9.15,-0.01,-0.02,-0.0,29.52,3.0,
968,256,194,11,0.47,2.49,9.15,-0.01,-0.01,0.0,29.61,3.0,
968,256,194,12,0.48,2.51,9.14,-0.01,-0.02,0.0,29.52,3.0,
968,256,194,13,0.52,2.48,9.16,-0.01,-0.02,0.0,29.61,3.0,
968,256,194,14,0.45,2.51,9.21,-0.01,-0.02,-0.0,29.57,3.0,
968,256,194,15,0.49,2.49,9.12,-0.01,-0.01,0.0,29.57,3.0,
968,256,194,16,0.46,2.49,9.16,-0.01,-0.01,0.0,29.57,3.0,
968,256,194,17,0.48,2.47,9.12,-0.01,-0.02,-0.0,29.47,3.0,
968,256,194,18,0.5,2.48,9.09,-0.01,-0.02,0.0,29.52,3.0,
968,256,194,19,0.49,2.42,9.13,-0.01,-0.02,-0.0,29.61,3.0,
969,275,213,0,0.47,2.54,9.26,-0.01,-0.01,0.0,29.47,3.0,
969,275,213,1,0.48,2.47,9.41,-0.01,-0.01,0.0,29.57,3.0,
969,275,213,2,0.45,2.54,9.21,-0.01,-0.02,0.0,29.57,3.0,
969,275,213,3,0.42,2.47,9.37,-0.01,-0.01,0.0,29.61,3.0,
969,275,213,4,0.46,2.53,9.28,-0.01,-0.01,-0.0,29.52,3.0,
969,275,213,5,0.44,2.53,9.26,-0.01,-0.02,0.0,29.52,3.0,
969,275,213,6,0.42,2.48,9.23,-0.01,-0.01,0.0,29.57,3.0,
969,275,213,7,0.43,2.55,9.18,-0.01,-0.02,-0.0,29.57,3.0,
969,275,213,8,0.43,2.46,9.2,-0.01,-0.01,0.01,29.47,3.0,
969,275,213,9,0.46,2.48,9.09,-0.01,-0.01,0.0,29.47,3.0,
969,275,213,10,0.49,2.49,9.06,-0.01,-0.02,-0.0,29.47,3.0,
969,275,213,11,0.44,2.52,9.03,-0.01,-0.02,-0.0,29.57,3.0,
969,275,213,12,0.5,2.49,9.02,-0.01,-0.01,0.0,29.66,3.0,
969,275,213,13,0.49,2.5,9.04,-0.01,-0.01,-0.0,29.57,3.0,
969,275,213,14,0.46,2.45,9.05,-0.01,-0.02,0.0,29.61,3.0,
969,275,213,15,0.5,2.5,8.94,-0.01,-0.01,0.0,29.52,3.0,
969,275,213,16,0.52,2.47,9.05,-0.01,-0.01,0.0,29.61,3.0,
969,275,213,17,0.51,2.44,9.01,-0.01,-0.01,0.0,29.61,3.0,
969,275,213,18,0.47,2.49,9.03,-0.01,-0.02,0.0,29.57,3.0,
969,275,213,19,0.51,2.5,9.17,-0.02,-0.01,-0.0,29.57,3.0,
970,1000,939,0,0.48,2.49,9.16,-0.01,-0.02,0.0,29.57,4.0,
970,1000,939,1,0.47,2.54,9.18,-0.01,-0.01,0.0,29.57,3.0,
970,1000,939,2,0.46,2.43,9.16,-0.01,-0.01,-0.0,29.52,2.0,
970,1000,939,3,0.44,2.51,9.13,-0.01,-0.02,-0.0,29.52,2.0,
970,1000,939,4,0.45,2.45,9.18,-0.01,-0.01,-0.0,29.66,3.0,
970,1000,939,5,0.46,2.5,9.19,-0.01,-0.01,0.0,29.47,3.0,
970,1000,939,6,0.51,2.51,9.22,-0.01,-0.01,-0.0,29.57,3.0,
970,1000,939,7,0.45,2.52,9.19,-0.01,-0.02,0.0,29.57,3.0,
970,1000,939,8,0.5,2.47,9.19,-0.01,-0.01,0.0,29.57,3.0,
970,1000,939,9,0.49,2.59,9.13,-0.01,-0.01,-0.0,29.57,3.0,
970,1000,939,10,0.46,2.42,9.12,-0.01,-0.01,0.0,29.61,3.0,
970,1000,939,11,0.48,2.48,9.05,-0.01,-0.02,0.0,29.61,3.0,
970,1000,939,12,0.42,2.5,9.12,-0.01,-0.02,-0.0,29.52,3.0,
970,1000,939,13,0.45,2.46,9.12,-0.01,-0.01,-0.0,29.66,3.0,
970,1000,939,14,0.48,2.42,9.17,-0.01,-0.02,0.0,29.47,3.0,
970,1000,939,15,0.44,2.5,9.13,-0.01,-0.01,0.0,29.57,3.0,
970,1000,939,16,0.45,2.5,9.18,-0.01,-0.01,0.0,29.57,3.0,
970,1000,939,17,0.49,2.51,9.09,-0.01,-0.02,-0.0,29.57,3.0,
970,1000,939,18,0.44,2.45,9.12,-0.01,-0.01,0.0,29.52,3.0,
970,1000,939,19,0.49,2.5,9.16,-0.01,-0.02,0.0,29.61,3.0,
971,292,230,0,0.56,2.42,9.06,-0.01,-0.01,0.0,29.57,3.0,
971,292,230,1,0.48,2.48,9.15,-0.01,-0.01,-0.0,29.52,3.0,
971,292,230,2,0.46,2.53,9.11,-0.01,-0.02,-0.0,29.52,3.0,
