,accounter,LoopSpeedArr,UploadSpeedArr,gps_info,set_index,Ax,Ay,Az,gx,gy,gz,temp,timingForThisSet,timeDifference
116,261,178,118,{'Button': {'on': 'On'}},16,-8.62,2.58,3.62,2.71,4.19,-0.67,30.37,3.00,
117,261,178,118,{'Button': {'on': 'On'}},17,-8.32,2.55,3.35,2.77,4.15,-0.64,30.41,3.00,
118,261,178,118,{'Button': {'on': 'On'}},18,-8.13,2.54,2.90,2.82,4.10,-0.61,30.32,2.00,
119,261,178,118,{'Button': {'on': 'On'}},19,-8.05,2.52,2.49,2.86,4.07,-0.59,30.37,2.00,
120,260,788,727,{'Button': {'on': 'On'}},0,1.18,6.54,-9.55,-0.87,0.90,-1.06,30.37,3.00,
121,260,788,727,{'Button': {'on': 'On'}},1,-1.57,6.59,-6.74,-1.01,0.57,-1.20,30.37,3.00,
122,260,788,727,{'Button': {'on': 'On'}},2,-4.64,6.15,-3.71,-1.12,0.10,-1.30,30.37,3.00,
123,260,788,727,{'Button': {'on': 'On'}},3,-5.55,6.17,-4.99,-1.16,-0.22,-1.33,30.27,3.00,
124,260,788,727,{'Button': {'on': 'On'}},4,-4.92,6.49,-3.11,-1.03,-0.66,-1.42,30.32,3.00,
125,260,788,727,{'Button': {'on': 'On'}},5,-2.94,6.58,-2.11,-1.28,-0.86,-1.46,30.37,2.00,
126,260,788,727,{'Button': {'on': 'On'}},6,-1.08,6.55,-7.63,-1.27,-0.89,-1.57,30.32,3.00,
127,260,788,727,{'Button': {'on': 'On'}},7,-1.29,6.12,-4.47,-1.28,-0.82,-1.64,30.32,3.00,
128,260,788,727,{'Button': {'on': 'On'}},8,-1.85,6.07,-3.91,-1.25,-0.68,-1.69,30.41,3.00,
129,260,788,727,{'Button': {'on': 'On'}},9,-2.27,5.98,-2.68,-1.18,-0.53,-1.73,30.46,3.00,
130,260,788,727,{'Button': {'on': 'On'}},10,-2.94,5.74,-1.47,-1.09,-0.41,-1.75,30.27,3.00,
131,260,788,727,{'Button': {'on': 'On'}},11,-3.37,5.54,-1.03,-0.99,-0.26,-1.76,30.32,3.00,
132,260,788,727,{'Button': {'on': 'On'}},12,-3.64,5.37,-0.85,-0.90,-0.17,-1.77,30.41,3.00,
133,260,788,727,{'Button': {'on': 'On'}},13,-4.45,4.99,0.10,-0.78,-0.12,-1.77,30.37,3.00,
134,260,788,727,{'Button': {'on': 'On'}},14,-4.78,5.07,-0.68,-0.68,-0.08,-1.76,30.37,3.00,
135,260,788,727,{'Button': {'on': 'On'}},15,-4.98,5.05,-1.16,-0.58,0.01,-1.72,30.37,3.00,
136,260,788,727,{'Button': {'on': 'On'}},16,-5.18,5.07,-1.76,-0.50,0.09,-1.69,30.41,3.00,
137,260,788,727,{'Button': {'on': 'On'}},17,-4.99,4.92,-2.24,-0.42,0.17,-1.64,30.32,3.00,
138,260,788,727,{'Button': {'on': 'On'}},18,-4.87,4.58,-1.96,-0.35,0.24,-1.61,30.37,3.00,
139,260,788,727,{'Button': {'on': 'On'}},19,-4.64,4.56,-2.20,-0.27,0.28,-1.59,30.37,3.00,
140,259,165,105,{'Button': {'on': 'On'}},0,-3.16,6.49,-2.53,-1.91,0.31,-1.78,30.41,3.00,
141,259,165,105,{'Button': {'on': 'On'}},1,-3.06,6.40,-2.27,-1.93,0.40,-1.80,30.37,3.00,
142,259,165,105,{'Button': {'on': 'On'}},2,-3.07,6.30,-2.10,-1.93,0.47,-1.81,30.41,3.00,
143,259,165,105,{'Button': {'on': 'On'}},3,-3.54,6.65,-1.79,-1.94,0.51,-1.83,30.22,3.00,
144,259,165,105,{'Button': {'on': 'On'}},4,-3.63,6.75,-1.58,-1.95,0.54,-1.84,30.37,3.00,
145,259,165,105,{'Button': {'on': 'On'}},5,-3.63,6.79,-1.61,-1.95,0.59,-1.85,30.41,3.00,
146,259,165,105,{'Button': {'on': 'On'}},6,-3.85,6.97,-1.12,-1.93,0.64,-1.86,30.41,3.00,
147,259,165,105,{'Button': {'on': 'On'}},7,-3.94,7.17,-0.87,-1.92,0.68,-1.86,30.32,3.00,
148,259,165,105,{'Button': {'on': 'On'}},8,-4.12,7.46,-0.62,-1.89,0.72,-1.86,30.37,3.00,
149,259,165,105,{'Button': {'on': 'On'}},9,-4.35,7.79,-0.28,-1.85,0.77,-1.86,30.41,2.00,
150,259,165,105,{'Button': {'on': 'On'}},10,-4.47,8.12,-0.06,-1.81,0.82,-1.85,30.32,3.00,
151,259,165,105,{'Button': {'on': 'On'}},11,-4.75,8.41,0.49,-1.75,0.84,-1.83,30.37,3.00,
152,259,165,105,{'Button': {'on': 'On'}},12,-4.96,8.55,0.97,-1.68,0.85,-1.81,30.27,3.00,
153,259,165,105,{'Button': {'on': 'On'}},13,-5.12,8.74,1.41,-1.60,0.84,-1.78,30.37,3.00,
154,259,165,105,{'Button': {'on': 'On'}},14,-5.42,8.87,1.81,-1.52,0.81,-1.76,30.32,3.00,
155,259,165,105,{'Button': {'on': 'On'}},15,-5.57,9.08,1.77,-1.42,0.76,-1.73,30.51,3.00,
156,259,165,105,{'Button': {'on': 'On'}},16,-5.60,9.01,2.15,-1.32,0.70,-1.70,30.27,3.00,
157,259,165,105,{'Button': {'on': 'On'}},17,-5.88,9.27,2.21,-1.22,0.63,-1.68,30.37,3.00,
158,259,165,105,{'Button': {'on': 'On'}},18,-6.13,9.39,2.40,-1.11,0.55,-1.64,30.41,3.00,
159,259,165,105,{'Button': {'on': 'On'}},19,-6.20,9.44,2.68,-0.98,0.48,-1.61,30.41,3.00,
160,258,185,125,{'Button': {'on': 'On'}},0,-1.25,6.19,-7.00,1.00,0.55,0.90,30.22,3.00,
161,258,185,125,{'Button': {'on': 'On'}},1,-1.10,6.14,-6.89,0.95,0.40,0.85,30.27,3.00,
162,258,185,125,{'Button': {'on': 'On'}},2,-1.01,6.14,-7.00,0.90,0.28,0.79,30.37,3.00,
163,258,185,125,{'Button': {'on': 'On'}},3,-0.80,6.12,-7.17,0.86,0.16,0.73,30.32,3.00,
164,258,185,125,{'Button': {'on': 'On'}},4,-0.66,6.19,-7.30,0.82,0.06,0.65,30.37,2.00,
165,258,185,125,{'Button': {'on': 'On'}},5,-0.57,6.12,-6.74,0.80,-0.04,0.56,30.27,2.00,
166,258,185,125,{'Button': {'on': 'On'}},6,-0.44,6.35,-6.90,0.78,-0.16,0.45,30.32,3.00,
167,258,185,125,{'Button': {'on': 'On'}},7,-0.26,6.41,-7.02,0.75,-0.30,0.30,30.41,3.00,
168,258,185,125,{'Button': {'on': 'On'}},8,-0.17,6.56,-7.44,0.70,-0.43,0.15,30.37,3.00,
169,258,185,125,{'Button': {'on': 'On'}},9,0.03,6.60,-7.42,0.65,-0.59,-0.03,30.37,3.00,
170,258,185,125,{'Button': {'on': 'On'}},10,0.22,6.79,-7.84,0.60,-0.73,-0.21,30.22,3.00,
171,258,185,125,{'Button': {'on': 'On'}},11,0.32,6.76,-7.95,0.56,-0.85,-0.41,30.32,3.00,
172,258,185,125,{'Button': {'on': 'On'}},12,0.20,6.82,-7.83,0.52,-0.99,-0.58,30.37,3.00,
173,258,185,125,{'Button': {'on': 'On'}},13,0.01,6.96,-7.92,0.49,-1.14,-0.75,30.37,3.00,
174,258,185,125,{'Button': {'on': 'On'}},14,-0.35,7.19,-7.94,0.46,-1.29,-0.92,30.27,3.00,
175,258,185,125,{'Button': {'on': 'On'}},15,-0.43,7.36,-8.18,0.41,-1.44,-1.04,30.32,3.00,
176,258,185,125,{'Button': {'on': 'On'}},16,-0.58,7.69,-8.44,0.35,-1.58,-1.16,30.32,3.00,
177,258,185,125,{'Button': {'on': 'On'}},17,-0.45,7.88,-8.90,0.28,-1.69,-1.27,30.37,3.00,
178,258,185,125,{'Button': {'on': 'On'}},18,-0.30,8.11,-9.35,0.19,-1.75,-1.36,30.37,3.00,
179,258,185,125,{'Button': {'on': 'On'}},19,-0.31,8.30,-9.86,0.09,-1.78,-1.43,30.32,3.00,
180,257,1646,1585,{'Button': {'on': 'On'}},0,-15.46,19.61,-8.20,-2.64,-4.37,-3.26,30.37,3.00,
181,257,1646,1585,{'Button': {'on': 'On'}},1,-15.84,19.61,-6.45,-2.36,-4.37,-2.39,30.37,3.00,
182,257,1646,1585,{'Button': {'on': 'On'}},2,-15.84,19.61,-4.76,-1.97,-4.37,-1.51,30.37,3.00,
183,257,1646,1585,{'Button': {'on': 'On'}},3,-15.44,19.61,-4.53,-1.62,-4.37,-0.68,30.37,3.00,
184,257,1646,1585,{'Button': {'on': 'On'}},4,-13.28,19.61,-2.56,-1.25,-4.12,0.04,30.32,3.00,
185,257,1646,1585,{'Button': {'on': 'On'}},5,-11.75,19.61,-1.30,-0.85,-3.08,0.70,30.41,3.00,
186,257,1646,1585,{'Button': {'on': 'On'}},6,-10.56,19.61,-0.80,-0.50,-2.19,1.25,30.37,3.00,
187,257,1646,1585,{'Button': {'on': 'On'}},7,-9.85,18.86,0.23,-0.14,-1.42,1.78,30.27,3.00,
188,257,1646,1585,{'Button': {'on': 'On'}},8,-9.20,17.06,0.56,0.20,-0.69,2.27,30.27,3.00,
189,257,1646,1585,{'Button': {'on': 'On'}},9,-8.23,15.38,1.61,0.52,-0.09,2.66,30.32,3.00,
190,257,1646,1585,{'Button': {'on': 'On'}},10,-7.03,14.13,2.04,0.83,0.39,3.00,30.37,3.00,
191,257,1646,1585,{'Button': {'on': 'On'}},11,-6.56,13.72,2.40,1.17,0.89,3.33,30.27,3.00,
192,257,1646,1585,{'Button': {'on': 'On'}},12,-5.50,13.37,2.42,1.47,1.30,3.61,30.37,3.00,
193,257,1646,1585,{'Button': {'on': 'On'}},13,-4.91,13.24,3.03,1.77,1.63,3.85,30.51,3.00,
194,257,1646,1585,{'Button': {'on': 'On'}},14,-4.45,13.34,3.61,2.08,1.94,4.07,30.37,3.00,
195,257,1646,1585,{'Button': {'on': 'On'}},15,-4.23,13.88,3.87,2.41,2.21,4.28,30.27,2.00,
196,257,1646,1585,{'Button': {'on': 'On'}},16,-4.00,14.43,3.76,2.73,2.46,4.37,30.41,2.00,
197,257,1646,1585,{'Button': {'on': 'On'}},17,-3.65,15.17,3.52,3.05,2.69,4.37,30.22,3.00,
198,257,1646,1585,{'Button': {'on': 'On'}},18,-3.18,15.99,3.63,3.38,2.88,4.37,30.32,3.00,
199,257,1646,1585,{'Button': {'on': 'On'}},19,-2.81,16.67,3.67,3.69,3.02,4.37,30.37,3.00,
200,256,161,101,{'Button': {'on': 'On'}},0,-0.81,1.46,-1.81,0.05,0.96,0.67,30.27,3.00,
201,256,161,101,{'Button': {'on': 'On'}},1,-0.05,0.76,-1.06,0.03,1.02,0.71,30.32,3.00,
202,256,161,101,{'Button': {'on': 'On'}},2,0.53,0.22,-0.26,0.05,0.99,0.71,30.37,3.00,
203,256,161,101,{'Button': {'on': 'On'}},3,0.35,0.34,-1.06,0.04,1.00,0.71,30.37,3.00,
204,256,161,101,{'Button': {'on': 'On'}},4,0.33,-0.03,-0.30,0.05,1.03,0.73,30.37,3.00,
205,256,161,101,{'Button': {'on': 'On'}},5,0.47,-0.06,-0.32,0.05,1.01,0.73,30.41,3.00,
206,256,161,101,{'Button': {'on': 'On'}},6,0.50,-0.22,-0.28,0.07,1.02,0.73,30.32,2.00,
207,256,161,101,{'Button': {'on': 'On'}},7,0.51,-0.18,-0.48,0.06,1.02,0.73,30.37,2.00,
208,256,161,101,{'Button': {'on': 'On'}},8,0.57,-0.15,-0.40,0.07,1.01,0.73,30.32,3.00,
209,256,161,101,{'Button': {'on': 'On'}},9,0.60,-0.18,-0.55,0.07,1.02,0.73,30.41,3.00,
210,256,161,101,{'Button': {'on': 'On'}},10,0.55,-0.23,-0.23,0.07,1.01,0.72,30.32,3.00,
211,256,161,101,{'Button': {'on': 'On'}},11,0.50,-0.30,-0.19,0.08,1.01,0.72,30.37,3.00,
212,256,161,101,{'Button': {'on': 'On'}},12,0.63,-0.29,-0.28,0.09,1.01,0.73,30.37,3.00,
213,256,161,101,{'Button': {'on': 'On'}},13,0.61,-0.20,-0.40,0.09,1.01,0.72,30.41,3.00,
214,256,161,101,{'Button': {'on': 'On'}},14,0.55,-0.11,-0.47,0.09,1.00,0.72,30.32,3.00,
215,256,161,101,{'Button': {'on': 'On'}},15,0.52,-0.16,-0.35,0.09,1.01,0.72,30.37,3.00,
216,256,161,101,{'Button': {'on': 'On'}},16,0.54,-0.18,-0.41,0.09,1.00,0.72,30.32,3.00,
217,256,161,101,{'Button': {'on': 'On'}},17,0.44,-0.14,-0.47,0.09,1.00,0.72,30.32,3.00,
218,256,161,101,{'Button': {'on': 'On'}},18,0.55,-0.10,-0.88,0.09,1.01,0.72,30.32,3.00,
219,256,161,101,{'Button': {'on': 'On'}},19,0.13,0.08,-0.48,0.08,0.99,0.72,30.37,3.00,
220,255,1635,1574,{'Button': {'on': 'On'}},0,0.71,9.53,-3.89,0.45,-0.21,-0.22,30.32,3.00,
221,255,1635,1574,{'Button': {'on': 'On'}},1,0.68,9.60,-3.92,0.45,-0.15,-0.21,30.37,2.00,
222,255,1635,1574,{'Button': {'on': 'On'}},2,0.64,9.61,-3.94,0.45,-0.11,-0.21,30.32,3.00,
223,255,1635,1574,{'Button': {'on': 'On'}},3,0.59,9.57,-3.89,0.45,-0.05,-0.19,30.32,3.00,
224,255,1635,1574,{'Button': {'on': 'On'}},4,0.51,9.56,-3.92,0.45,0.00,-0.19,30.27,3.00,
